,date,value
278,1953-01-01,17025.0
279,1952-10-01,16776.0
280,1952-07-01,16317.0
281,1952-04-01,16271.0
282,1952-01-01,16299.0
283,1951-10-01,16192.0
284,1951-07-01,16234.0
285,1951-04-01,15979.0
286,1951-01-01,15769.0
287,1950-10-01,15623.0
288,1950-07-01,15398.0
289,1950-04-01,14889.0
290,1950-01-01,14500.0
291,1949-10-01,14009.0
292,1949-07-01,14192.0
293,1949-04-01,14107.0
294,1949-01-01,14212.0
295,1948-10-01,14474.0
296,1948-07-01,14525.0
297,1948-04-01,14505.0
298,1948-01-01,14326.0
299,1947-10-01,14171.0
300,1947-07-01,14018.0
301,1947-04-01,14111.0
302,1947-01-01,14213.0
